URL,Version,Status,OIDs,Name,Title,Descriptino,Uses,Used,Sources
https://interoperabilidad.minsal.cl/fhir/ig/tei/ValueSet/CodigoExamen,0.1.6,active,,CodigoExamen,Códigos de Examenes,"Codigos de Examenes",,"LOINC"
https://interoperabilidad.minsal.cl/fhir/ig/tei/ValueSet/PueblosOriginariosVS,0.1.6,draft,,PueblosOriginariosVS,Pueblos Originarios de Chile,"Pueblos Originarios de Chile",,"Internal"
https://interoperabilidad.minsal.cl/fhir/ig/tei/ValueSet/VSConsecuenciaAtencionCodigo,0.1.6,active,,VSConsecuenciaAtencionCodigo,Consecuencia Atención Codigo,"Consecuencia Atención Codigo",,"Internal"
https://interoperabilidad.minsal.cl/fhir/ig/tei/ValueSet/VSDerivadoParaCodigo,0.1.6,active,,VSDerivadoParaCodigo,Derivado Para,"Derivado Para",,"Internal"
https://interoperabilidad.minsal.cl/fhir/ig/tei/ValueSet/VSDestinoReferenciaCodigo,0.1.6,active,,VSDestinoReferenciaCodigo,Destino Referencia Codigo,"Destino Referencia Codigo",,"Internal"
https://interoperabilidad.minsal.cl/fhir/ig/tei/ValueSet/VSDocAcreditacionCuidador,0.1.6,active,,VSDocAcreditacionCuidador,Documento Acreditacion Cuidador,"Documento Acreditacion Cuidador",,"Internal"
https://interoperabilidad.minsal.cl/fhir/ig/tei/ValueSet/VSEspecialidadBioqca,0.1.6,active,,VSEspecialidadBioqca,Especialidades y Subespecialidades Bioquímicas,"Especialidades y Subespecialidades Bioquímicas",,"Internal"
https://interoperabilidad.minsal.cl/fhir/ig/tei/ValueSet/VSEspecialidadFarma,0.1.6,active,,VSEspecialidadFarma,Especialidades Farmaceúticas o Química Farmaceúticas,"Especialidades Farmaceúticas o Química Farmaceúticas",,"Internal"
https://interoperabilidad.minsal.cl/fhir/ig/tei/ValueSet/VSEspecialidadMed,0.1.6,active,,VSEspecialidadMed,EspecialidadMed,"EspecialidadMed",,"Internal"
https://interoperabilidad.minsal.cl/fhir/ig/tei/ValueSet/VSEspecialidadOdont,0.1.6,active,,VSEspecialidadOdont,Especialidades Odontológicas,"Especialidades Odontológicas",,"Internal"
https://interoperabilidad.minsal.cl/fhir/ig/tei/ValueSet/VSEspecialidades,0.1.6,active,,VSEspecialidades,Especialidades,"Especialidades",,"Internal"
https://interoperabilidad.minsal.cl/fhir/ig/tei/ValueSet/VSEstablecimientoDestinoCodigo,0.1.6,active,,VSEstablecimientoDestinoCodigo,Establecimiento Destino Codigo,"Establecimiento Destino Codigo ejemplos hechos en base a este documento con los [Códigos DEIS del establecimientos](https://datos.gob.cl/dataset/establecimientos-de-salud-vigentes)",,"Internal"
https://interoperabilidad.minsal.cl/fhir/ig/tei/ValueSet/VSEstadoCivil,0.1.6,active,,VSEstadoCivil,EstadoCivil,"EstadoCivil",,"Internal"
