URL,Version,Status,OIDs,Name,Title,Descriptino,Used
https://interoperabilidad.minsal.cl/fhir/ig/tei/CodeSystem/CSConsecuenciaAtencionCodigo,0.2.1,active,,CSConsecuenciaAtencionCodigo,Consecuencia Atención Codigo,"Consecuencia Atención Codigo",
https://interoperabilidad.minsal.cl/fhir/ig/tei/CodeSystem/CSDerivadoParaCodigo,0.2.1,active,,CSDerivadoParaCodigo,Derivado Para,"Derivado Para",
https://interoperabilidad.minsal.cl/fhir/ig/tei/CodeSystem/CSDestinoReferenciaCodigo,0.2.1,active,,CSDestinoReferenciaCodigo,Destino Referencia Codigo,"Destino Referencia Codigo",
https://interoperabilidad.minsal.cl/fhir/ig/tei/CodeSystem/CSEspecialidadBioqca,0.2.1,active,,CSEspecialidadBioqca,Especialidades y Subespecialidades Bioquímicas,"Especialidades y Subespecialidades Bioquímicas",
https://interoperabilidad.minsal.cl/fhir/ig/tei/CodeSystem/CSEspecialidadFarma,0.2.1,active,,CSEspecialidadFarma,Especialidades Farmaceúticas o Química Farmaceúticas,"Especialidades Farmaceúticas o Química Farmaceúticas",
https://interoperabilidad.minsal.cl/fhir/ig/tei/CodeSystem/CSEspecialidadMed,0.2.1,active,,CSEspecialidadMed,EspecialidadMed,"EspecialidadMed",
https://interoperabilidad.minsal.cl/fhir/ig/tei/CodeSystem/CSEspecialidadOdont,0.2.1,active,,CSEspecialidadOdont,Especialidades Odontológicas,"Especialidades Odontológicas",
https://interoperabilidad.minsal.cl/fhir/ig/tei/CodeSystem/CSEstablecimientoDestino,0.2.1,active,,CSEstablecimientoDestino,Establecimiento Destino Codigo,"Establecimiento Destino Codigo ejemplos hechos en base a este documento con los [Códigos DEIS del establecimientos](https://datos.gob.cl/dataset/establecimientos-de-salud-vigentes)",
https://interoperabilidad.minsal.cl/fhir/ig/tei/CodeSystem/CSEstadoCivil,0.2.1,active,,CSEstadoCivil,EstadoCivil,"EstadoCivil",
https://interoperabilidad.minsal.cl/fhir/ig/tei/CodeSystem/CSEstadoInterconsulta,0.2.1,active,,CSEstadoInterconsulta,Estado Interconsulta,"Estado Interconsulta",
https://interoperabilidad.minsal.cl/fhir/ig/tei/CodeSystem/CSHipotesisDiagnosticaCodigo,0.2.1,active,,CSHipotesisDiagnosticaCodigo,HipotesisDiagnosticaCodigo,"HipotesisDiagnosticaCodigo",
https://interoperabilidad.minsal.cl/fhir/ig/tei/CodeSystem/CSIdentificadorPrestador,0.2.1,active,,CSIdentificadorPrestador,IdentificadorPrestador,"IdentificadorPrestador",
https://interoperabilidad.minsal.cl/fhir/ig/tei/CodeSystem/CSIndicecomorbilidad,0.2.1,active,,CSIndicecomorbilidad,Indice Comorbilidad,"Indice Comorbilidad",
https://interoperabilidad.minsal.cl/fhir/ig/tei/CodeSystem/CSMediodeContacto,0.2.1,active,,CSMediodeContacto,Medio Notificación,"Medio Notificación",
https://interoperabilidad.minsal.cl/fhir/ig/tei/CodeSystem/CSModalidadAtencionCodigo,0.2.1,active,,CSModalidadAtencionCodigo,Modalidad Atencion Codigo,"Modalidad Atencion Codigo",
https://interoperabilidad.minsal.cl/fhir/ig/tei/CodeSystem/CSMotivoCierreInterconsulta,0.2.1,active,,CSMotivoCierreInterconsulta,Motivo Cierre Interconsulta,"Motivo Cierre Interconsulta",
https://interoperabilidad.minsal.cl/fhir/ig/tei/CodeSystem/CSMotivoNoContactabilidad,0.2.1,active,,CSMotivoNoContactabilidad,Motivo No Contactabilidad,"Motivo No Contactabilidad",
https://interoperabilidad.minsal.cl/fhir/ig/tei/CodeSystem/CSMotivoNoPertinenciaCodigo,0.2.1,active,,CSMotivoNoPertinenciaCodigo,Motivo No Pertinencia Codigo,"Motivo No Pertinencia Codigo",
https://interoperabilidad.minsal.cl/fhir/ig/tei/CodeSystem/CSPertinenciaInterconsulta,0.2.1,active,,CSPertinenciaInterconsulta,Pertinencia Interconsulta,"Pertinencia Interconsulta",
https://interoperabilidad.minsal.cl/fhir/ig/tei/CodeSystem/CSPractitionerTipoRolLE,0.2.1,active,,CSPractitionerTipoRolLE,Rol de profesionales,"CodeSystem con códigos definidos para representar cada rol de profesional o funcionario administrativo dentro de la interconsulta",
https://interoperabilidad.minsal.cl/fhir/ig/tei/CodeSystem/CSReligion,0.2.1,active,,CSReligion,Religion,"Religion",
https://interoperabilidad.minsal.cl/fhir/ig/tei/CodeSystem/CSTipoConsulta,0.2.1,active,,CSTipoConsulta,Tipo Consulta,"Tipo Consulta",
https://interoperabilidad.minsal.cl/fhir/ig/tei/CodeSystem/CSTipoEventoLE,0.2.1,active,,CSTipoEventoLE,Tipo de Evento,"CodeSystem con códigos definidos para representar cada evento en la interconsulta",
https://interoperabilidad.minsal.cl/fhir/ig/tei/CodeSystem/CSTituloProfesional,0.2.1,active,,CSTituloProfesional,TituloProfesional,"TituloProfesional",
https://interoperabilidad.minsal.cl/fhir/ig/tei/CodeSystem/CSorigenInterconsulta,0.2.1,active,,CSorigenInterconsulta,Origen Interconsulta,"Origen Interconsulta",
https://interoperabilidad.minsal.cl/fhir/ig/tei/CodeSystem/PueblosOriginariosCS,0.2.1,draft,,PueblosOriginariosCS,Pueblos Originarios de Chile,"Pueblos Originarios de Chile",
